timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1585851400831,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851401832,61821,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851401832,10507,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851401832,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851402833,61817,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851402833,10446,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851402833,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851403833,61810,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851403833,15957,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851403833,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851404834,61825,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851404834,14050,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851404834,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851405834,61899,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851405834,16294,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851405834,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851406835,61900,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851406835,14828,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851406835,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851407835,61922,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851407835,13540,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851407835,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851408835,61963,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851408835,18261,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851408835,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851409836,61967,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851409836,10903,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851409836,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851410836,61965,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851410836,13120,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851410836,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851411837,61964,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851411837,15646,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851411837,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851412837,62021,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851412837,15483,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851412837,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851413838,62053,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851413838,14396,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851413838,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851414839,62051,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851414839,13963,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851414839,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851415839,62091,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851415839,18350,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851415839,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851416840,62139,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851416840,14871,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851416840,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851417840,62143,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851417840,14735,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851417840,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851418840,62216,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851418840,15182,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851418840,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851419840,62226,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851419840,15093,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851419840,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851420841,62269,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851420841,12918,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851420841,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851421842,62327,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851421842,18261,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851421842,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851422843,62395,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851422843,21475,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851422843,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851423843,62789,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851423843,26457,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851423843,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851424844,62809,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851424844,13039,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851424844,1000,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851425844,62811,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851425844,14769,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851425844,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851426844,62886,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851426844,18067,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851426844,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851427844,62933,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851427844,14769,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851427844,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851428844,62980,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851428844,14282,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851428844,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851429845,63015,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851429845,15957,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851429845,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851430845,63032,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851430845,13835,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851430845,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851431846,63056,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851431846,17140,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851431846,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851432846,63061,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851432846,9031,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851432846,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851433847,63097,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851433847,12428,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851433847,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851434847,63142,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851434847,14698,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851434847,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851435847,63148,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851435847,14396,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851435847,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851436847,63183,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851436847,14374,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851436847,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851437847,63233,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851437847,11678,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851437847,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851438848,63185,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851438848,12794,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851438848,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851439848,63015,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851439848,10114,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851439848,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851440849,63010,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851440849,15873,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851440849,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851441850,63102,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851441850,12431,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851441850,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851442851,63101,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851442851,15922,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851442851,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851443851,63152,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851443851,14850,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851443851,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851444851,63238,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851444851,17042,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851444851,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851445852,63285,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851445852,17212,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851445852,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851446853,63306,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851446853,10446,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851446853,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851447854,63373,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851447854,15202,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851447854,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851448854,63374,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851448854,12830,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851448854,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851449854,63458,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851449854,12496,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851449854,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851450854,63460,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851450854,15537,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851450854,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851451854,63523,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851451854,13548,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851451854,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851452855,63544,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851452855,13963,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851452855,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851453855,63594,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851453855,15111,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851453855,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851454855,63632,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851454855,15957,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851454855,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851455856,63661,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851455856,14420,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851455856,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851456856,63718,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851456856,12478,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851456856,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851457856,63775,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851457856,11653,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851457856,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851458857,63784,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851458857,14565,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851458857,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851459858,63826,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851459858,19545,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851459858,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851460858,63857,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851460858,14790,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851460858,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851461858,63886,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851461858,16588,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851461858,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851462859,63943,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851462859,18204,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851462859,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851463859,63966,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851463859,14815,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851463859,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851464859,63971,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851464859,11325,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851464859,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851465860,63989,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851465860,14765,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851465860,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851466861,64047,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851466861,14892,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851466861,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851467862,64058,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851467862,17072,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851467862,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851468862,64089,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851468862,16277,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851468862,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851469862,64144,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851469862,12823,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851469862,1000,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851470862,64256,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851470862,26772,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851470862,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851471863,64312,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851471863,14382,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851471863,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851472864,64336,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851472864,13616,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851472864,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851473864,64393,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851473864,14450,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851473864,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851474864,64421,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851474864,16024,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851474864,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851475864,64421,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851475864,12143,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851475864,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851476865,64443,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851476865,13452,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851476865,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851477866,64513,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851477866,19271,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851477866,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851478866,64555,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851478866,16037,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851478866,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851479867,64620,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851479867,16691,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851479867,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851480868,64616,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851480868,15111,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851480868,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851481868,64652,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851481868,17375,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851481868,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851482869,64695,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851482869,22990,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851482869,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851483869,64747,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851483869,16192,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851483869,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851484870,64785,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851484870,15483,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851484870,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851485870,64861,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851485870,17903,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851485870,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851486871,64918,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851486871,17504,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851486871,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851487871,64959,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851487871,16338,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851487871,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851488872,65033,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851488872,18625,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851488872,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851489873,65096,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851489873,13997,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851489873,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851490873,65137,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851490873,16400,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851490873,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851491874,65199,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851491874,15545,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851491874,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851492875,65237,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851492875,14774,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851492875,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851493876,65286,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851493876,16779,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851493876,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851494876,65347,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851494876,17168,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851494876,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851495877,65393,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851495877,18383,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851495877,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851496878,65449,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851496878,19018,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851496878,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851497879,65485,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851497879,14853,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851497879,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851498879,65552,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851498879,20874,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851498879,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851499879,65595,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851499879,21384,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851499879,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851500880,65658,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851500880,16983,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851500880,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851501880,65690,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851501880,18276,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851501880,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851502880,65744,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851502880,17179,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851502880,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851503881,65797,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851503881,18601,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851503881,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851504881,65967,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851504881,15189,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851504881,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851505882,66031,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851505882,14413,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851505882,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1585851506883,66083,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1585851506883,16779,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1585851506883,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
